seed,scenario,layout_id,split,method,fixture_type,visible_hint,estimated_fixture,action,confidence,fixture_correct,parameter_error,success,first_attempt_success,repeated_failure,force_violation,damage,path_efficiency,energy,predicted_success,calibration_brier,stress_level,prob_free,prob_clamp,prob_hinge,prob_slot,prob_suction,prob_tether,risk_budget,fixed_risk_score
1,12011,combined_fixture_stress_1_12011_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,cautious_probe_pull,0.41816,1,0.35850,0,1,0,0,1,0.29887,2.09108,0.41883,0.33775,0.55,0.41816,0.05382,0.21038,0.13900,0.06630,0.11233,0.08,0.45000
1,12011,combined_fixture_stress_1_12011_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.47342,1,0.22213,0,1,0,0,1,0.35901,2.04431,0.70870,0.08486,0.55,0.47342,0.04512,0.21312,0.13453,0.05256,0.08126,0.08,0.45000
1,12011,combined_fixture_stress_1_12011_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.35732,1,0.28000,1,1,0,0,0,0.79200,2.04633,0.61824,0.14574,0.55,0.35732,0.06799,0.19877,0.21377,0.06392,0.09823,0.08,0.00000
1,12011,combined_fixture_stress_1_12011_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.25504,1,0.19215,1,1,0,0,0,0.68079,2.08526,0.42757,0.32768,0.55,0.25504,0.10623,0.18502,0.24430,0.09629,0.11312,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.39980,1,0.25000,1,0,0,0,0,0.79500,1.87739,0.52654,0.22417,0.55,0.01140,0.39980,0.10063,0.05496,0.12317,0.31004,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.41691,1,0.25500,0,0,1,0,0,0.17450,2.09457,0.55342,0.30627,0.55,0.02997,0.41691,0.08799,0.05391,0.10709,0.30413,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.55010,1,0.26599,1,1,0,0,0,0.79340,1.87795,0.58394,0.17311,0.55,0.00049,0.55010,0.05169,0.09830,0.06876,0.23067,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,clamp,release_clamp_pull,0.24682,1,0.29280,1,1,0,0,0,0.79072,1.87889,0.50508,0.24495,0.55,0.10335,0.24682,0.12425,0.11873,0.16493,0.24191,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.36853,1,0.34324,0,0,1,1,0,0.02056,2.83965,0.11107,0.01234,0.55,0.04283,0.36853,0.09811,0.06942,0.12783,0.29328,0.08,0.55000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.47452,1,0.22204,1,1,0,0,0,0.79780,1.87641,0.58958,0.16845,0.55,0.03665,0.47452,0.08647,0.05271,0.09247,0.25718,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,clamp,release_clamp_pull,0.37160,1,0.28000,1,1,0,0,0,0.79200,1.87844,0.50588,0.24415,0.55,0.00499,0.37160,0.06598,0.04326,0.16879,0.34537,0.08,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,tether,cautious_probe_pull,0.32559,0,0.66000,0,0,1,1,0,0.00630,2.85074,0.02425,0.00059,0.55,0.03319,0.31490,0.07279,0.06426,0.18928,0.32559,0.08,0.55000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,prototype_system_id,hinge,slot,hinge,pivot_rotate,0.82867,1,0.25000,1,1,0,0,0,0.79500,1.83365,0.63110,0.13609,0.55,0.00893,0.02372,0.82867,0.05301,0.02535,0.06033,0.08,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,slot,hinge,pivot_rotate,0.79215,1,0.25500,0,1,0,0,1,0.35752,1.83383,0.65116,0.12169,0.55,0.01246,0.01731,0.79215,0.12622,0.01793,0.03392,0.08,0.45000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,slot,hinge,pivot_rotate,0.78163,1,0.24747,1,1,0,0,0,0.79525,1.83357,0.66064,0.11517,0.55,0.00347,0.09288,0.78163,0.09230,0.02016,0.00955,0.08,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,slot,hinge,pivot_rotate,0.29319,1,0.29280,1,1,0,0,0,0.79072,1.83515,0.53745,0.21395,0.55,0.11053,0.12978,0.29319,0.22272,0.11988,0.12391,0.08,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,robust_impedance_planner,hinge,slot,hinge,pivot_rotate,0.67178,1,0.33926,1,1,0,0,0,0.78607,1.83678,0.64123,0.12872,0.55,0.04421,0.05660,0.67178,0.10409,0.05345,0.06987,0.08,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,slot,hinge,pivot_rotate,0.73313,1,0.20135,1,1,0,0,0,0.79987,1.83195,0.67313,0.10684,0.55,0.03841,0.04715,0.73313,0.08459,0.04406,0.05266,0.08,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,particle_filter_fixture,hinge,slot,hinge,pivot_rotate,0.61042,1,0.28000,0,0,1,0,0,0.17200,2.05170,0.57366,0.32909,0.55,0.00790,0.14466,0.61042,0.15760,0.03909,0.04033,0.08,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,slot,hinge,cautious_probe_pull,0.41057,1,0.18126,0,0,0,1,1,0.30684,2.57325,0.08644,0.83460,0.55,0.03958,0.19190,0.41057,0.22405,0.07172,0.06217,0.08,1.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,prototype_system_id,slot,slot,slot,follow_slot_axis,0.81312,1,0.25000,0,0,1,0,0,0.17500,2.26953,0.65664,0.43118,0.55,0.01413,0.01830,0.05762,0.81312,0.04509,0.05175,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,slot,slot,follow_slot_axis,0.88106,1,0.25500,1,1,0,0,0,0.79450,2.05271,0.69738,0.09158,0.55,0.01404,0.01544,0.03289,0.88106,0.02666,0.02991,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,random_forest_probe_classifier,slot,slot,slot,follow_slot_axis,0.78985,1,0.24681,1,1,0,0,0,0.79532,2.05242,0.69068,0.09568,0.55,0.00101,0.19165,0.00551,0.78985,0.00838,0.00361,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,bayesian_fixture_belief,slot,slot,slot,follow_slot_axis,0.38919,1,0.29280,0,0,1,0,0,0.17072,2.27103,0.58033,0.33679,0.55,0.11184,0.13506,0.12222,0.38919,0.12231,0.11938,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,robust_impedance_planner,slot,slot,slot,follow_slot_axis,0.70158,1,0.35916,1,1,0,0,0,0.78408,2.05635,0.66914,0.10947,0.55,0.04641,0.05668,0.06823,0.70158,0.06262,0.06447,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,adaptive_probe_then_act,slot,slot,slot,follow_slot_axis,0.76257,1,0.19899,1,1,0,0,0,0.80010,2.05075,0.70780,0.08538,0.55,0.03957,0.04809,0.05163,0.76257,0.04884,0.04931,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,particle_filter_fixture,slot,slot,slot,follow_slot_axis,0.61490,1,0.28000,0,0,1,0,0,0.17200,2.27058,0.60123,0.36148,0.55,0.00637,0.28674,0.03326,0.61490,0.03120,0.02753,0.08,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,slot,slot,follow_slot_axis,0.44979,1,0.17851,0,0,1,0,0,0.18215,2.26703,0.65505,0.42909,0.55,0.03670,0.35223,0.05471,0.44979,0.05694,0.04963,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,prototype_system_id,suction,slot,suction,peel_then_translate,0.55998,1,0.25000,1,1,0,0,0,0.67500,2.01503,0.56369,0.19037,0.55,0.00966,0.11998,0.04004,0.18631,0.55998,0.08404,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,slot,suction,peel_then_translate,0.58327,1,0.25500,1,1,0,0,0,0.67450,2.01521,0.59306,0.16560,0.55,0.01313,0.08317,0.02730,0.23750,0.58327,0.05564,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,random_forest_probe_classifier,suction,slot,suction,peel_then_translate,0.87616,1,0.23991,0,0,0,1,0,0.30420,2.71468,0.66214,0.11415,0.55,0.00026,0.06060,0.00173,0.05495,0.87616,0.00630,0.08,0.55000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,bayesian_fixture_belief,suction,slot,suction,peel_then_translate,0.36582,1,0.29280,0,0,1,0,0,0.05072,2.23353,0.53463,0.28583,0.55,0.09611,0.12678,0.10081,0.19907,0.36582,0.11141,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,robust_impedance_planner,suction,slot,suction,peel_then_translate,0.53698,1,0.35193,1,1,0,0,0,0.66481,2.01860,0.59386,0.16495,0.55,0.03930,0.10873,0.05414,0.17933,0.53698,0.08152,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,adaptive_probe_then_act,suction,slot,suction,peel_then_translate,0.61393,1,0.21089,1,1,0,0,0,0.67891,2.01366,0.62846,0.13804,0.55,0.03381,0.09238,0.04181,0.15982,0.61393,0.05824,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,particle_filter_fixture,suction,slot,suction,peel_then_translate,0.71039,1,0.28000,1,1,0,0,0,0.67200,2.01608,0.57331,0.18207,0.55,0.00380,0.08940,0.02056,0.12400,0.71039,0.05185,0.08,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,slot,suction,peel_then_translate,0.65303,1,0.16429,0,0,1,0,0,0.06357,2.22903,0.65783,0.43274,0.55,0.03032,0.09216,0.03971,0.12421,0.65303,0.06057,0.08,0.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,prototype_system_id,tether,unknown,tether,unwind_tether,0.38086,1,0.25000,0,0,1,0,0,0.05500,2.16229,0.51491,0.26514,0.55,0.04608,0.10219,0.16986,0.20969,0.09132,0.38086,0.08,0.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,unknown,tether,unwind_tether,0.41468,1,0.25500,1,1,0,0,0,0.67450,1.94547,0.54464,0.20735,0.55,0.04949,0.09310,0.15802,0.20091,0.08380,0.41468,0.08,0.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,random_forest_probe_classifier,tether,unknown,tether,unwind_tether,0.60132,1,0.26189,1,1,0,0,0,0.67381,1.94571,0.58573,0.17162,0.55,0.04527,0.08954,0.02204,0.22999,0.01184,0.60132,0.08,0.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,bayesian_fixture_belief,tether,unknown,tether,unwind_tether,0.25347,1,0.29280,1,1,0,0,0,0.67072,1.94679,0.49836,0.25164,0.55,0.10985,0.16658,0.15313,0.18893,0.12804,0.25347,0.08,0.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,robust_impedance_planner,tether,unknown,tether,cautious_probe_pull,0.36524,1,0.34559,0,0,1,1,1,0.02045,2.86564,0.18437,0.03399,0.55,0.06209,0.11717,0.15843,0.20146,0.09560,0.36524,0.08,1.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,adaptive_probe_then_act,tether,unknown,tether,unwind_tether,0.42637,1,0.22589,0,0,1,0,0,0.05741,2.16145,0.57089,0.32592,0.55,0.06416,0.08671,0.14443,0.20893,0.06940,0.42637,0.08,0.00000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,particle_filter_fixture,tether,unknown,tether,unwind_tether,0.37506,1,0.28000,0,1,0,1,0,0.30240,2.64634,0.49823,0.25178,0.55,0.02499,0.18736,0.13400,0.21169,0.06689,0.37506,0.08,0.55000
2,12008,combined_fixture_stress_2_12008_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,unknown,tether,cautious_probe_pull,0.32712,1,0.18710,0,0,1,1,1,0.02758,2.86009,0.21245,0.04514,0.55,0.04452,0.21836,0.12640,0.20544,0.07816,0.32712,0.08,1.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,prototype_system_id,free,tether,free,direct_translate,0.59559,1,0.25000,1,1,0,0,0,0.79500,1.95452,0.68538,0.09899,0.55,0.59559,0.01820,0.12290,0.10786,0.04467,0.11079,0.08,0.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,calibrated_prototype_system_id,free,tether,free,direct_translate,0.62541,1,0.25500,1,1,0,0,0,0.79450,1.95470,0.71734,0.07989,0.55,0.62541,0.01637,0.08467,0.07278,0.02970,0.17106,0.08,0.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,random_forest_probe_classifier,free,tether,free,direct_translate,0.63507,1,0.25919,1,1,0,0,0,0.79408,1.95485,0.72736,0.07433,0.55,0.63507,0.04625,0.07506,0.14886,0.03472,0.06004,0.08,0.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,bayesian_fixture_belief,free,tether,tether,unwind_tether,0.22967,0,0.79000,0,0,1,1,1,0.00045,2.93242,0.01569,0.00025,0.55,0.22494,0.11640,0.14703,0.15648,0.12547,0.22967,0.08,1.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,robust_impedance_planner,free,tether,free,direct_translate,0.51205,1,0.35025,1,1,0,0,0,0.78497,1.95803,0.70177,0.08894,0.55,0.51205,0.05023,0.11786,0.11231,0.06567,0.14188,0.08,0.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,adaptive_probe_then_act,free,tether,free,direct_translate,0.56864,1,0.21451,1,1,0,0,0,0.79855,1.95328,0.73287,0.07136,0.55,0.56864,0.04217,0.11642,0.09779,0.05129,0.12370,0.08,0.00000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,particle_filter_fixture,free,tether,free,direct_translate,0.44857,1,0.28000,0,1,0,0,1,0.35640,1.95557,0.63750,0.13141,0.55,0.44857,0.07477,0.11212,0.14711,0.07115,0.14628,0.08,0.45000
2,12009,combined_fixture_stress_2_12009_free,combined_fixture_stress,latent_fixture_inference_v5,free,tether,free,cautious_probe_pull,0.30482,1,0.18866,0,0,1,1,0,0.02751,2.91138,0.43594,0.19004,0.55,0.30482,0.11206,0.12221,0.16986,0.10133,0.18971,0.08,0.55000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.58079,1,0.25000,1,1,0,0,0,0.79500,2.02876,0.55861,0.19482,0.55,0.00403,0.58079,0.07054,0.03393,0.14985,0.16087,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.61669,1,0.25500,0,0,1,0,0,0.17450,2.24593,0.59041,0.34859,0.55,0.02742,0.61669,0.06155,0.03973,0.12251,0.13209,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.73721,1,0.25102,1,1,0,0,0,0.79490,2.02879,0.62310,0.14205,0.55,0.00019,0.73721,0.00368,0.00554,0.21327,0.04012,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,clamp,release_clamp_pull,0.26261,1,0.29280,1,1,0,0,0,0.79072,2.03026,0.50791,0.24215,0.55,0.10898,0.26261,0.12144,0.11777,0.21796,0.17123,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,release_clamp_pull,0.51078,1,0.35700,1,1,0,0,0,0.78430,2.03250,0.57891,0.17731,0.55,0.04236,0.51078,0.07739,0.05753,0.16129,0.15065,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.61966,1,0.21043,0,0,1,0,0,0.17896,2.24437,0.62078,0.38537,0.55,0.03741,0.61966,0.07355,0.04597,0.11748,0.10593,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,clamp,release_clamp_pull,0.45675,1,0.28000,0,0,1,0,0,0.17200,2.24681,0.52052,0.27094,0.55,0.00147,0.45675,0.03987,0.02284,0.33073,0.14835,0.08,0.00000
2,12010,combined_fixture_stress_2_12010_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,cautious_probe_pull,0.37416,0,0.66000,0,0,1,1,0,0.00630,3.00211,0.02466,0.00061,0.55,0.03330,0.33318,0.05580,0.04961,0.37416,0.15394,0.08,0.55000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.63043,1,0.25000,1,1,0,0,0,0.79500,1.94392,0.59430,0.16459,0.55,0.03334,0.03391,0.63043,0.11951,0.05674,0.12607,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.67202,1,0.25500,1,1,0,0,0,0.79450,1.94410,0.62790,0.13845,0.55,0.03917,0.03946,0.67202,0.09600,0.05219,0.10115,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,unknown,hinge,pivot_rotate,0.80426,1,0.24566,1,1,0,0,0,0.79543,1.94377,0.66561,0.11182,0.55,0.00416,0.13178,0.80426,0.02505,0.02223,0.01252,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,unknown,hinge,pivot_rotate,0.30861,1,0.29280,1,1,0,0,0,0.79072,1.94542,0.54034,0.21128,0.55,0.11799,0.14519,0.30861,0.15198,0.13374,0.14250,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,robust_impedance_planner,hinge,unknown,hinge,pivot_rotate,0.56682,1,0.34929,0,0,1,0,0,0.16507,2.16440,0.61783,0.38172,0.55,0.05720,0.06780,0.56682,0.11664,0.07452,0.11702,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,unknown,hinge,pivot_rotate,0.67679,1,0.20586,1,0,0,0,0,0.79941,1.94238,0.66043,0.11531,0.55,0.04579,0.05517,0.67679,0.08305,0.05704,0.08216,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,particle_filter_fixture,hinge,unknown,hinge,pivot_rotate,0.52794,1,0.28000,1,1,0,0,0,0.79200,1.94497,0.55879,0.19467,0.55,0.02044,0.20724,0.52794,0.09977,0.05911,0.08550,0.08,0.00000
2,12011,combined_fixture_stress_2_12011_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,unknown,hinge,cautious_probe_pull,0.40272,1,0.18181,0,0,1,0,1,0.02782,2.20054,0.08607,0.00741,0.55,0.04727,0.26169,0.40272,0.11175,0.08611,0.09045,0.08,0.45000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,prototype_system_id,slot,unknown,slot,follow_slot_axis,0.67404,1,0.25000,1,1,0,0,0,0.79500,1.99730,0.62966,0.13715,0.55,0.04332,0.03837,0.06875,0.67404,0.07304,0.10248,0.08,0.00000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,unknown,slot,follow_slot_axis,0.71294,1,0.25500,1,1,0,0,0,0.79450,1.99747,0.66342,0.11329,0.55,0.04394,0.04135,0.05877,0.71294,0.06149,0.08151,0.08,0.00000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,random_forest_probe_classifier,slot,unknown,slot,follow_slot_axis,0.66940,1,0.25645,0,1,0,0,1,0.35746,1.99752,0.66330,0.11337,0.55,0.08831,0.22031,0.00659,0.66940,0.01012,0.00528,0.08,0.45000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,bayesian_fixture_belief,slot,unknown,slot,follow_slot_axis,0.25615,1,0.29280,1,1,0,0,0,0.79072,1.99880,0.55425,0.19869,0.55,0.13071,0.17764,0.14242,0.25615,0.14699,0.14610,0.08,0.00000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,robust_impedance_planner,slot,unknown,slot,follow_slot_axis,0.57698,1,0.35414,0,0,1,0,0,0.16459,2.21794,0.64500,0.41602,0.55,0.06642,0.08194,0.08358,0.57698,0.08758,0.10350,0.08,0.00000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,adaptive_probe_then_act,slot,unknown,slot,follow_slot_axis,0.64454,1,0.20844,1,0,0,0,0,0.79916,1.99584,0.68019,0.10228,0.55,0.06874,0.06705,0.07943,0.64454,0.06575,0.07450,0.08,0.00000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,particle_filter_fixture,slot,unknown,slot,follow_slot_axis,0.48763,1,0.28000,1,1,0,0,0,0.79200,1.99835,0.57722,0.17874,0.55,0.02112,0.33870,0.04252,0.48763,0.05007,0.05997,0.08,0.00000
2,12012,combined_fixture_stress_2_12012_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,unknown,clamp,cautious_probe_pull,0.41521,0,0.66000,0,0,1,1,0,0.00630,2.97065,0.16717,0.02795,0.55,0.04832,0.41521,0.06595,0.32335,0.07402,0.07314,0.08,0.55000
2,12013,combined_fixture_stress_2_12013_suction,combined_fixture_stress,prototype_system_id,suction,unknown,suction,peel_then_translate,0.42661,1,0.25000,0,1,0,0,1,0.30375,2.07677,0.53968,0.21189,0.55,0.00796,0.17328,0.03713,0.18363,0.42661,0.17138,0.08,0.45000
2,12013,combined_fixture_stress_2_12013_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,unknown,suction,peel_then_translate,0.45562,1,0.25500,0,1,0,1,0,0.30352,2.77695,0.56906,0.18571,0.55,0.02872,0.15476,0.04289,0.16513,0.45562,0.15288,0.08,0.55000
2,12013,combined_fixture_stress_2_12013_suction,combined_fixture_stress,random_forest_probe_classifier,suction,unknown,suction,peel_then_translate,0.82937,1,0.24365,1,1,0,0,0,0.67563,2.07655,0.65209,0.12104,0.55,0.00055,0.09270,0.00457,0.05539,0.82937,0.01742,0.08,0.00000
2,12013,combined_fixture_stress_2_12013_suction,combined_fixture_stress,bayesian_fixture_belief,suction,unknown,suction,peel_then_translate,0.32494,1,0.29280,0,1,0,1,0,0.30182,2.77827,0.52719,0.22355,0.55,0.10336,0.17185,0.11096,0.14205,0.32494,0.14685,0.08,0.55000
2,12013,combined_fixture_stress_2_12013_suction,combined_fixture_stress,robust_impedance_planner,suction,unknown,suction,cautious_probe_pull,0.42216,1,0.35755,0,0,1,0,1,0.01991,2.29754,0.15141,0.02292,0.55,0.04158,0.16461,0.05727,0.16059,0.42216,0.15378,0.08,0.45000
